174659,174257,402,1903,33,2022-05-26
175369,174948,422,1904,32,2022-05-27
174090,171149,2941,1905,51,2022-05-31
173885,171057,2828,1907,61,2022-06-01
175422,173631,1791,1907,64,2022-06-02
173582,170191,3391,1911,65,2022-06-03
174330,171978,2352,1912,69,2022-06-06
174401,172636,1766,1914,69,2022-06-07
172342,150066,22275,1917,66,2022-06-08
169487,136575,32913,1924,59,2022-06-09
164774,98992,65782,1936,47,2022-06-10
161584,33840,127743,1970,13,2022-06-13
161321,14953,146368,1979,4,2022-06-14
160806,981,159826,1982,1,2022-06-15
160779,953,159826,1982,1,2022-06-16
160769,944,159826,1982,1,2022-06-17
160802,0,160802,1983,0,2022-06-21
160802,0,160802,1983,0,2022-06-22
160801,160619,182,1983,3,2022-06-23
160903,160721,182,1983,3,2022-06-24
159618,159436,182,1983,3,2022-06-27
161333,161151,182,1983,3,2022-06-28
159606,159424,182,1983,3,2022-06-29
161929,161747,182,1983,3,2022-06-30
160851,160669,182,1983,3,2022-07-01
162542,162361,182,1983,3,2022-07-05
163388,163206,182,1983,3,2022-07-06
162622,162440,182,1983,3,2022-07-07
163469,163288,182,1983,3,2022-07-08
163759,163578,182,1983,3,2022-07-11
164019,163837,182,1983,3,2022-07-12
159375,159193,182,1983,3,2022-07-13
159688,159506,182,1983,3,2022-07-14
158289,158107,182,1983,3,2022-07-15
158980,152202,6778,1985,43,2022-07-18
160670,159379,1290,1987,43,2022-07-19
162235,161764,471,1989,46,2022-07-20
163234,163004,230,1990,50,2022-07-21
162043,161783,260,1993,54,2022-07-22
160304,159537,767,1994,60,2022-07-25
160754,159897,857,1995,60,2022-07-26
164512,163813,699,1995,62,2022-07-27
166546,165054,1492,1996,66,2022-07-28
168406,167382,1024,1997,68,2022-07-29
168777,167511,1265,1999,70,2022-08-01
167378,166650,729,2003,67,2022-08-02
169470,167233,2238,2004,66,2022-08-03
170510,170060,450,2005,66,2022-08-04
170003,168657,1346,2007,65,2022-08-05
168699,168682,17,2013,60,2022-08-08
168174,168167,8,2014,60,2022-08-09
171584,171576,8,2014,60,2022-08-10
172938,172390,548,2015,62,2022-08-11
174829,174282,548,2015,62,2022-08-12
